Hd_City,HdMean,HdLowFid,HdHighFid,HdMeanByUS,HdRelByUS,Hd_Lat,Hd_Log
TXAustin,1,1,1,6.4,-0.84,30.26474647,-97.91117422
TXAustin,3.9,3.5,4.4,6.4,-0.39,30.25368539,-97.83313541
TXDallas,4.1,3.7,4.5,6.4,-0.36,32.96171127,-96.81563055
TXAustin,2.6,2.4,2.9,6.4,-0.59,30.26736162,-97.89175276
TXDallas,5.2,4.9,5.6,6.4,-0.19,32.8799482,-96.75674611
TXCorpus Christi,6.3,5.9,6.6,6.4,-0.02,27.75041619,-97.39043917
TXDallas,5.2,4.6,5.9,6.4,-0.19,32.76028236,-96.8448649
TXDallas,6.7,5.9,7.5,6.4,0.05,32.65819809,-96.84831892
TXDallas,8.6,8.1,9,6.4,0.34,32.71326399,-96.86267913
TXCarrollton,1,1,1,6.4,-0.84,32.9826577,-96.84116315
TXDallas,8.2,7.5,8.9,6.4,0.28,32.6390196,-96.75377135
TXCollege Station,4.6,4.1,5.2,6.4,-0.28,30.61232939,-96.36851814
TXBryan,4.3,3.9,4.8,6.4,-0.33,30.65839801,-96.31162805
TXDallas,1.4,1.3,1.6,6.4,-0.78,32.79953482,-96.79689987
TXAustin,4.4,4,4.9,6.4,-0.31,30.28414146,-97.71551881
TXBeaumont,6.1,5.7,6.6,6.4,-0.05,30.13600307,-94.15700471
TXDallas,6.5,6.1,6.9,6.4,0.02,32.74546285,-96.6918433
TXDallas,4.9,4.4,5.4,6.4,-0.23,32.99207755,-96.78697696
TXAustin,6,5.5,6.4,6.4,-0.06,30.36400682,-97.67649014
TXDallas,8.4,7.5,9.3,6.4,0.31,32.8519847,-96.6724868
TXCorpus Christi,7,6.5,7.6,6.4,0.09,27.70644525,-97.38009606
TXBaytown,5.8,5.5,6.2,6.4,-0.09,29.74229974,-94.9733315
TXCollege Station,2.2,2,2.3,6.4,-0.66,30.59768855,-96.32568621
TXAustin,3.6,3.4,3.8,6.4,-0.44,30.1834377,-97.78481621
TXAustin,3,2.7,3.2,6.4,-0.53,30.25188914,-97.75553524
TXCorpus Christi,5.9,5.4,6.6,6.4,-0.08,27.76703458,-97.39492669
TXDallas,6.1,5.5,6.8,6.4,-0.05,32.82822873,-96.68480878
TXDallas,4.6,4.2,5.2,6.4,-0.28,32.90239984,-96.795712
TXBeaumont,2.5,2.3,2.9,6.4,-0.61,30.01463988,-94.05161676
TXAustin,3.6,3.3,4,6.4,-0.44,30.18606087,-97.83825178
TXDallas,3.3,3,3.5,6.4,-0.48,32.80784495,-96.78541643
TXAustin,5.6,5.3,6,6.4,-0.13,30.27414187,-97.67745942
TXBeaumont,7.9,7.2,8.6,6.4,0.23,30.06924696,-94.14673501
TXCollege Station,5.1,4.5,5.7,6.4,-0.20,30.54499707,-96.23989146
TXAustin,6.2,5.6,6.7,6.4,-0.03,30.36020926,-97.7222085
TXDallas,3.8,3.5,4.2,6.4,-0.41,32.81145546,-96.86185283
TXDallas,1,1,1,6.4,-0.84,32.83336357,-96.57510649
TXBaytown,5.4,5,5.8,6.4,-0.16,29.77229839,-94.91109021
TXCollege Station,5.3,4.8,5.9,6.4,-0.17,30.60662707,-96.27976004
TXBrownsville,11,10,12,6.4,0.72,25.90067279,-97.48577387
TXBryan,4.5,4.3,4.8,6.4,-0.30,30.68301087,-96.35667212
TXAustin,3.4,3.1,3.7,6.4,-0.47,30.17974937,-97.80622648
TXDallas,7.2,6.5,8.1,6.4,0.13,32.9183955,-96.81070718
TXAustin,2.7,2.5,2.8,6.4,-0.58,30.15761753,-97.78427959
TXDallas,9.8,8.9,10.7,6.4,0.53,32.93653398,-96.75472091
TXAustin,3.1,2.8,3.3,6.4,-0.52,30.23543219,-97.72804261
TXDallas,6,5.7,6.3,6.4,-0.06,32.75631696,-96.65737001
TXDallas,3.5,3.2,3.9,6.4,-0.45,33.00316267,-96.78593902
TXDallas,2.7,2.5,2.9,6.4,-0.58,32.93512774,-96.81817739
TXAustin,3.8,3.4,4.5,6.4,-0.41,30.43698383,-97.76161395
TXAustin,4.2,3.8,4.6,6.4,-0.34,30.22295261,-97.78487183
TXDallas,6.2,5.6,6.8,6.4,-0.03,32.79871759,-96.74839777
TXAustin,2.8,2.6,3.1,6.4,-0.56,30.15539553,-97.84711873
TXDallas,4.9,4.5,5.2,6.4,-0.23,32.84590519,-96.64720293
TXCarrollton,5.8,5.4,6.2,6.4,-0.09,32.98096384,-96.88676223
TXDallas,5.6,5.2,6,6.4,-0.13,32.75315073,-96.84835916
TXAustin,5.3,5,5.7,6.4,-0.17,30.25726764,-97.68581645
TXCorpus Christi,6.2,5.7,6.6,6.4,-0.03,27.72039861,-97.408725
TXDallas,4.3,4,4.8,6.4,-0.33,32.67559263,-96.87209457
TXDallas,9.2,8.5,10,6.4,0.44,32.74323917,-96.79125646
TXAustin,5.2,4.9,5.4,6.4,-0.19,30.28065657,-97.65168209
TXDallas,5.2,4.6,6,6.4,-0.19,32.85005323,-96.75638877
TXDallas,2.9,2.6,3.1,6.4,-0.55,32.99562205,-96.86951857
TXBeaumont,4.9,4.6,5.2,6.4,-0.23,30.16500152,-94.17268809
TXAustin,2.5,2.4,2.8,6.4,-0.61,30.42664033,-97.65752343
TXAustin,2.4,2.2,2.6,6.4,-0.63,30.29715601,-97.70027339
TXCorpus Christi,5.6,5.1,6,6.4,-0.13,27.64235683,-97.32053649
TXBeaumont,9.8,9.1,10.6,6.4,0.53,30.08439287,-94.10394509
TXAustin,4.5,4.1,4.8,6.4,-0.30,30.18940598,-97.75148993
TXDallas,5.3,4.7,5.9,6.4,-0.17,32.90664538,-96.73920174
TXCollege Station,2.1,2,2.3,6.4,-0.67,30.62454169,-96.32216312
TXDallas,1.8,1.6,2,6.4,-0.72,32.78424902,-96.8028978
TXAustin,4.7,4.3,5.2,6.4,-0.27,30.30287905,-97.77326785
TXAustin,2.9,2.6,3.1,6.4,-0.55,30.21986333,-97.8221973
TXDallas,6.2,5.5,7.1,6.4,-0.03,32.88740247,-96.78227096
TXDallas,5.2,4.8,5.7,6.4,-0.19,32.74415644,-96.86577031
TXAustin,5.5,5,6,6.4,-0.14,30.30673127,-97.69030365
TXCorpus Christi,3.8,3.5,4.1,6.4,-0.41,27.66949481,-97.38447655
TXAustin,2.2,2,2.4,6.4,-0.66,30.16751091,-97.77357531
TXAustin,3.4,3.1,3.8,6.4,-0.47,30.36546633,-97.88378726
TXDallas,6.1,5.6,6.6,6.4,-0.05,32.78769862,-96.89838159
TXAustin,4.4,3.9,5,6.4,-0.31,30.42937365,-97.79302688
TXCorpus Christi,6.3,5.9,6.8,6.4,-0.02,27.80304013,-97.52151501
TXCollege Station,1,0.8,1.2,6.4,-0.84,30.57705063,-96.35897272
TXCollege Station,2.6,2.4,2.9,6.4,-0.59,30.55322726,-96.28005144
TXDallas,4.6,4.3,4.9,6.4,-0.28,32.81346201,-96.82054147
TXBaytown,7.1,6.4,7.8,6.4,0.11,29.7507986,-94.93493176
TXCorpus Christi,9.6,8.5,10.7,6.4,0.50,27.79816979,-97.39827856
TXBrownsville,8.2,7.4,9,6.4,0.28,25.91876769,-97.50135472
TXDallas,5.7,5.4,6.1,6.4,-0.11,32.87187758,-96.85201759
TXAustin,1.4,1.3,1.5,6.4,-0.78,30.39080234,-97.73887053
TXAustin,3.3,3.1,3.6,6.4,-0.48,30.20169675,-97.7751694
TXDallas,1,1,1,6.4,-0.84,32.83426185,-96.60456494
TXDallas,4.6,4.2,4.9,6.4,-0.28,32.78576063,-96.68550979
TXBryan,6,5.2,6.8,6.4,-0.06,30.67007566,-96.29212721
TXAustin,4.2,3.8,4.6,6.4,-0.34,30.44825563,-97.79428965
TXDallas,4,3.7,4.3,6.4,-0.38,32.819584,-96.82830039
TXAustin,3.4,3.2,3.7,6.4,-0.47,30.32725882,-97.71576989
TXDallas,7.5,7.1,7.9,6.4,0.17,32.76225284,-96.86640377
TXCarrollton,4.6,4.1,5,6.4,-0.28,33.01815021,-96.87802826
TXBeaumont,6,5.5,6.6,6.4,-0.06,30.09976983,-94.14084636
TXDallas,5.2,4.6,5.8,6.4,-0.19,32.85051178,-96.71241743
TXAustin,5.4,5,5.9,6.4,-0.16,30.31704326,-97.67253193
TXCorpus Christi,4.8,4.3,5.2,6.4,-0.25,27.72794367,-97.44138916
TXDallas,9.5,8.7,10.3,6.4,0.48,32.69914766,-96.79989854
TXBrownsville,4.2,3.8,4.7,6.4,-0.34,25.96027578,-97.52638715
TXDallas,1,1,1,6.4,-0.84,32.67478763,-96.89201393
TXDallas,5.5,5.1,5.9,6.4,-0.14,32.89368951,-96.73464027
TXCorpus Christi,7.6,6.9,8.2,6.4,0.19,27.74286444,-97.41373978
TXDallas,9.2,8.4,10,6.4,0.44,32.69515831,-96.78147519
TXDallas,6.8,6.3,7.4,6.4,0.06,32.69854505,-96.848567
TXDallas,2.6,2.4,2.9,6.4,-0.59,32.81795212,-96.75737087
TXAustin,2.5,2.3,2.8,6.4,-0.61,30.32616174,-97.73431706
TXBrownsville,11.5,10.2,12.7,6.4,0.80,25.9264081,-97.41948842
TXDallas,5,4.5,5.6,6.4,-0.22,32.93225721,-96.77762581
TXCarrollton,5.9,5.4,6.4,6.4,-0.08,32.96871841,-96.90718298
TXCorpus Christi,6.8,6.3,7.3,6.4,0.06,27.79699907,-97.4344631
TXAustin,1.5,1.5,1.6,6.4,-0.77,30.39464406,-97.72012661
TXCorpus Christi,5.4,4.9,5.8,6.4,-0.16,27.6986851,-97.32667213
TXAustin,4.7,4.3,5.1,6.4,-0.27,30.38098919,-97.70860335
TXAustin,5.1,4.7,5.6,6.4,-0.20,30.27009135,-97.72194501
TXDallas,7.8,6.9,8.9,6.4,0.22,32.87278058,-96.77853655
TXBrownsville,5,4.6,5.5,6.4,-0.22,25.88122935,-97.41442843
TXAustin,2.6,2.4,2.9,6.4,-0.59,30.39891822,-97.75316339
TXGarland,1,1,1,6.4,-0.84,32.96761029,-96.52923059
TXEl Paso,5.9,5.5,6.4,6.4,-0.08,31.7769373,-106.3171015
TXEdinburg,5.3,4.9,5.7,6.4,-0.17,26.2823228,-98.14696583
TXEl Paso,7.1,6.4,7.8,6.4,0.11,31.75930111,-106.3648579
TXDenton,3.7,3.4,4,6.4,-0.42,33.22752438,-97.12072683
TXFort Worth,3.9,3.8,4.1,6.4,-0.39,32.75046868,-97.1730683
TXFort Worth,8,7.6,8.4,6.4,0.25,32.69137685,-97.31126672
TXFort Worth,8,7.4,8.5,6.4,0.25,32.71181104,-97.28861138
TXFort Worth,3.6,3.4,3.9,6.4,-0.44,32.61125138,-97.40709616
TXFort Worth,1,1,1,6.4,-0.84,32.69931964,-97.46697054
TXEl Paso,4.6,4.2,5.1,6.4,-0.28,31.75210408,-106.284991
TXDenton,4.8,4.3,5.3,6.4,-0.25,33.22458096,-97.15267683
TXGarland,5.1,4.6,5.6,6.4,-0.20,32.94631084,-96.62970235
TXFort Worth,5.2,4.6,5.8,6.4,-0.19,32.69471877,-97.36910543
TXFort Worth,6.7,6.4,7,6.4,0.05,32.66538544,-97.34278681
TXFort Worth,5.9,5.4,6.4,6.4,-0.08,32.65473703,-97.3639705
TXFrisco,2.7,2.4,3,6.4,-0.58,33.11165377,-96.86005715
TXDenton,2,1.9,2.2,6.4,-0.69,33.20557336,-97.14686383
TXGarland,4.4,4.1,4.7,6.4,-0.31,32.90222008,-96.60629115
TXFort Worth,7.9,7.2,8.6,6.4,0.23,32.78012132,-97.34739965
TXFort Worth,2.5,2.3,2.7,6.4,-0.61,32.87934623,-97.31145873
TXEl Paso,1,1,1,6.4,-0.84,31.64674525,-106.3134587
TXFort Worth,6.4,6,6.9,6.4,0.00,32.67701534,-97.31960476
TXEl Paso,6.9,6.5,7.4,6.4,0.08,31.88968718,-106.4004846
TXFort Worth,6.4,6,6.8,6.4,0.00,32.78337746,-97.31205623
TXEl Paso,7.9,7.3,8.6,6.4,0.23,31.8322685,-106.4485067
TXGarland,6.7,6.2,7.1,6.4,0.05,32.90184661,-96.62571478
TXEl Paso,7.7,7.2,8.4,6.4,0.20,31.85736308,-106.4296229
TXFort Worth,1,1,1,6.4,-0.84,32.64699359,-97.24048257
TXFort Worth,3.5,3.3,3.8,6.4,-0.45,32.8442228,-97.41105427
TXFort Worth,7.5,7,8,6.4,0.17,32.72288537,-97.2801287
TXFort Worth,5.5,4.9,6.1,6.4,-0.14,32.76138945,-97.37107108
TXFrisco,2.6,2.4,2.9,6.4,-0.59,33.13882329,-96.75902541
TXDenton,4.7,4.2,5.3,6.4,-0.27,33.17037191,-97.10127895
TXFort Worth,6.1,5.7,6.5,6.4,-0.05,32.69176221,-97.33603703
TXGarland,7.1,6.7,7.6,6.4,0.11,32.88922898,-96.67107344
TXEl Paso,5.6,5,6.2,6.4,-0.13,31.81808991,-106.5331308
TXFrisco,2.6,2.4,2.9,6.4,-0.59,33.13100058,-96.79702172
TXFort Worth,5.6,5,6.2,6.4,-0.13,32.68618198,-97.38373233
TXFort Worth,4.4,3.9,4.8,6.4,-0.31,32.75456154,-97.51831697
TXFort Worth,7,6.3,7.6,6.4,0.09,32.8199053,-97.4751984
TXEl Paso,14.6,13.3,15.9,6.4,1.28,31.76550506,-106.4748001
TXEdinburg,3.5,3.2,3.8,6.4,-0.45,26.29886729,-98.19644034
TXEl Paso,8.2,7.4,9.1,6.4,0.28,31.79195064,-106.4403612
TXGarland,7.4,6.4,8.5,6.4,0.16,32.88037268,-96.60409255
TXFort Worth,6.5,5.9,7.3,6.4,0.02,32.67106495,-97.39343585
TXFrisco,1.9,1.7,2,6.4,-0.70,33.1083654,-96.81484856
TXEl Paso,4.4,4,5,6.4,-0.31,31.77957269,-106.2945634
TXFort Worth,4.7,4.1,5.5,6.4,-0.27,32.74847356,-97.33790273
TXEl Paso,8.9,8,9.8,6.4,0.39,31.78102286,-106.4500682
TXEl Paso,6.1,5.6,6.6,6.4,-0.05,31.78622013,-106.3451086
TXEl Paso,5.5,5.1,6,6.4,-0.14,31.75641154,-106.3245057
TXEl Paso,8.3,7.7,9,6.4,0.30,31.69094443,-106.3408031
TXGarland,5.5,5.1,5.9,6.4,-0.14,32.95613064,-96.67491024
TXFort Worth,3.1,2.8,3.4,6.4,-0.52,32.90569182,-97.42411819
TXEdinburg,6.2,5.7,6.8,6.4,-0.03,26.36591197,-98.15460359
TXEl Paso,5.6,5.1,6.1,6.4,-0.13,31.88503169,-106.5879706
TXFort Worth,6.5,6,7.1,6.4,0.02,32.7508248,-97.39089018
TXFort Worth,4.6,4.1,5.2,6.4,-0.28,32.73038642,-97.35106895
TXDenton,3.5,3.2,3.9,6.4,-0.45,33.19905787,-97.06830996
TXDenton,6.7,5.9,7.6,6.4,0.05,33.24220482,-97.15850126
TXGarland,6.9,6.5,7.4,6.4,0.08,32.92476247,-96.63704936
TXFrisco,1,1,1,6.4,-0.84,33.21185804,-96.88490526
TXFort Worth,1,1,1,6.4,-0.84,32.84875618,-97.33179745
TXGarland,3.9,3.5,4.5,6.4,-0.39,32.98484217,-96.63527018
TXFrisco,2.2,2.1,2.4,6.4,-0.66,33.1821732,-96.79375922
TXFort Worth,9.1,8.1,10.2,6.4,0.42,32.7207308,-97.4680894
TXFort Worth,1,1,1,6.4,-0.84,32.7221385,-97.56625373
TXFort Worth,7,6.6,7.4,6.4,0.09,32.74612541,-97.27641788
TXDenton,3.2,2.8,3.6,6.4,-0.50,33.15358021,-97.17513908
TXFort Worth,6.4,5.9,6.8,6.4,0.00,32.67414336,-97.33302022
TXEl Paso,7.6,6.9,8.2,6.4,0.19,31.81677174,-106.4517235
TXPasadena,5.4,5,5.8,6.4,-0.16,29.64774059,-95.2052577
TXFort Worth,5.8,5.3,6.3,6.4,-0.09,32.84127292,-97.44466832
TXEl Paso,6.4,5.7,7.2,6.4,0.00,31.84813079,-106.5256674
TXGarland,4.7,4.3,5.1,6.4,-0.27,32.83940308,-96.57820863
TXFrisco,3.5,3.2,3.8,6.4,-0.45,33.13115165,-96.81363251
TXFort Worth,7.5,7,8,6.4,0.17,32.69524339,-97.23025502
TXFort Worth,3.7,3.4,4,6.4,-0.42,32.87051194,-97.28546596
TXEl Paso,4,3.7,4.5,6.4,-0.38,31.79873972,-106.2763508
TXEl Paso,9.2,8.3,10.2,6.4,0.44,31.77957196,-106.4816934
TXEl Paso,5.2,4.8,5.7,6.4,-0.19,31.82763756,-106.5836393
TXEl Paso,7.2,6.7,7.7,6.4,0.13,31.71528961,-106.3598553
TXFort Worth,8.9,8.2,9.5,6.4,0.39,32.70823683,-97.31210725
TXGarland,5.6,5.2,6,6.4,-0.13,32.9128999,-96.69169308
TXEl Paso,10.2,9.2,11.2,6.4,0.59,31.74136156,-106.348603
TXEl Paso,6.3,5.8,6.8,6.4,-0.02,31.77794607,-106.3510286
TXFort Worth,7.5,7,7.9,6.4,0.17,32.63497165,-97.37956475
TXEl Paso,3,2.8,3.2,6.4,-0.53,31.96992323,-106.4197858
TXEl Paso,6.9,6.4,7.5,6.4,0.08,31.79086543,-106.3279527
TXEl Paso,10.8,9.5,12.1,6.4,0.69,31.76277908,-106.4264379
TXFort Worth,5.4,4.8,6,6.4,-0.16,32.72260769,-97.41827351
TXEl Paso,9.5,8.4,10.5,6.4,0.48,31.78455272,-106.4278635
TXFort Worth,1,1,1,6.4,-0.84,32.62708392,-97.44079092
TXEdinburg,6.6,6,7.4,6.4,0.03,26.34571618,-98.13345344
TXFort Worth,7.6,6.5,8.8,6.4,0.19,32.58062016,-97.23719561
TXEl Paso,3.4,3,3.7,6.4,-0.47,31.73502394,-106.2770421
TXDenton,4.6,4,5.4,6.4,-0.28,33.26116543,-97.0755741
TXGarland,6,5.6,6.4,6.4,-0.06,32.91285864,-96.67427715
TXFort Worth,7,6.4,7.7,6.4,0.09,32.69144471,-97.3261541
TXFort Worth,7.1,6.6,7.5,6.4,0.11,32.80235465,-97.29788687
TXFort Worth,6.1,5.7,6.5,6.4,-0.05,32.78772114,-97.30025912
TXFort Worth,7.5,6.3,8.5,6.4,0.17,32.66872841,-97.41490021
TXFort Worth,5,4.6,5.6,6.4,-0.22,32.68265453,-97.51973057
TXFort Worth,2.4,2.3,2.6,6.4,-0.63,32.96596186,-97.28881762
TXEl Paso,7.7,7.1,8.3,6.4,0.20,31.90993996,-106.4155944
TXFort Worth,3,2.8,3.2,6.4,-0.53,32.91662137,-97.3015697
TXEl Paso,5.4,5,6,6.4,-0.16,31.8283762,-106.5495601
TXFort Worth,6.8,6.3,7.4,6.4,0.06,32.78834758,-97.36503769
TXDenton,4.3,3.9,4.6,6.4,-0.33,33.22274002,-97.1002796
TXFort Worth,3.8,3.5,4.1,6.4,-0.41,32.7892548,-97.15919276
TXGarland,6,5.6,6.5,6.4,-0.06,32.85296818,-96.63935922
TXFort Worth,4.5,4.2,4.7,6.4,-0.30,32.62503559,-97.28707391
TXEl Paso,5.5,5,6,6.4,-0.14,31.77672894,-106.3078481
TXEl Paso,7.3,6.6,7.9,6.4,0.14,31.76383808,-106.4976243
TXEl Paso,3.1,2.8,3.4,6.4,-0.52,31.71966429,-106.2657592
TXEl Paso,7.1,6.6,7.7,6.4,0.11,31.90592111,-106.4289458
TXEl Paso,9.9,9,10.8,6.4,0.55,31.75640537,-106.4073489
TXFort Worth,1,1,1,6.4,-0.84,32.58708655,-97.41842097
TXEl Paso,1.5,1.3,1.6,6.4,-0.77,31.82717637,-106.4201299
TXFort Worth,2.5,2.3,2.7,6.4,-0.61,32.71332127,-97.36304003
TXEl Paso,3.9,3.6,4.2,6.4,-0.39,31.8278624,-106.5014849
TXDenton,2.3,2.1,2.5,6.4,-0.64,33.21041845,-97.13487623
TXFort Worth,5.4,5.1,5.7,6.4,-0.16,32.69018946,-97.35620968
TXEl Paso,8.2,7.4,9.1,6.4,0.28,31.73869134,-106.340054
TXGarland,5.3,4.9,5.8,6.4,-0.17,32.84610553,-96.55986422
TXFort Worth,3.8,3.5,4.2,6.4,-0.41,32.88555236,-97.3000077
TXFort Worth,8.5,8,9,6.4,0.33,32.73859752,-97.30869537
TXFort Worth,6,5.4,6.4,6.4,-0.06,32.70474124,-97.44630343
TXFrisco,3,2.7,3.2,6.4,-0.53,33.1341702,-96.77718648
TXFort Worth,8.1,7.1,9.2,6.4,0.27,32.65338817,-97.39702165
TXGarland,5.3,4.9,5.6,6.4,-0.17,32.91966077,-96.62093323
TXFort Worth,3.3,3,3.7,6.4,-0.48,32.59791342,-97.38227875
TXEl Paso,4.7,4.2,5.1,6.4,-0.27,31.77611871,-106.4996825
TXGarland,4,3.7,4.2,6.4,-0.38,32.91850359,-96.60308449
TXFrisco,2.1,2,2.3,6.4,-0.67,33.11413886,-96.88021765
TXEl Paso,9.8,8.8,10.7,6.4,0.53,31.76538409,-106.4368917
TXFort Worth,6,5.5,6.4,6.4,-0.06,32.73760382,-97.19082648
TXEl Paso,5.6,5.1,6.1,6.4,-0.13,31.77691364,-106.3300453
TXEl Paso,3.1,2.7,3.4,6.4,-0.52,31.7854987,-106.2751809
TXEl Paso,8.6,7.7,9.5,6.4,0.34,31.77044615,-106.484137
TXEl Paso,1,1,1,6.4,-0.84,31.81332815,-106.363145
TXEl Paso,2.7,2.5,3,6.4,-0.58,31.7887991,-106.2522525
TXFrisco,2.7,2.4,3.1,6.4,-0.58,33.1291427,-96.85219169
TXFrisco,2.3,2.1,2.5,6.4,-0.64,33.19153782,-96.86157175
TXGarland,6.1,5.6,6.5,6.4,-0.05,32.93780672,-96.65678086
TXFort Worth,2.5,2.3,2.7,6.4,-0.61,32.82303134,-97.04626629
TXGarland,5.4,5,5.9,6.4,-0.16,32.9480763,-96.66646107
TXEl Paso,6.4,5.9,6.9,6.4,0.00,31.79302928,-106.3443666
TXFort Worth,8,7.7,8.3,6.4,0.25,32.73857483,-97.2443889
TXFort Worth,2.8,2.6,3,6.4,-0.56,32.93820695,-97.378905
TXEl Paso,4.5,4.1,5,6.4,-0.30,31.74109949,-106.2963527
TXFort Worth,9.1,8.4,9.8,6.4,0.42,32.64869568,-97.30421239
TXDenton,1.6,1.5,1.7,6.4,-0.75,33.19829219,-97.12892714
TXEl Paso,6.6,6.1,7.1,6.4,0.03,31.84973083,-106.4707604
TXFrisco,3.2,2.9,3.5,6.4,-0.50,33.10938509,-96.79776674
TXEl Paso,5.9,5.4,6.4,6.4,-0.08,31.78312812,-106.3862028
TXGarland,6.6,6.1,7.2,6.4,0.03,32.88593592,-96.6430608
TXFrisco,3.4,3,3.7,6.4,-0.47,33.1458787,-96.79399944
TXMissouri City,4.6,4.3,5,6.4,-0.28,29.56893132,-95.51639788
TXEdinburg,4,3.6,4.4,6.4,-0.38,26.27263885,-98.18973294
TXFort Worth,1,1,1,6.4,-0.84,32.79039847,-97.13111576
TXEl Paso,9,8.2,9.8,6.4,0.41,31.86186825,-106.417543
TXGarland,5.4,5,5.8,6.4,-0.16,32.92020863,-96.65729973
TXEl Paso,6.7,6.1,7.4,6.4,0.05,31.85191634,-106.5787399
TXFort Worth,7.7,7.1,8.3,6.4,0.20,32.72337345,-97.2634646
TXFort Worth,7.4,7,7.8,6.4,0.16,32.77569911,-97.25301121
TXEdinburg,7.7,7.2,8.3,6.4,0.20,26.31768069,-98.14094639
TXFort Worth,6.6,6,7.2,6.4,0.03,32.75417357,-97.22636354
TXFrisco,2.6,2.4,2.8,6.4,-0.59,33.18170349,-96.7604333
TXFort Worth,4.5,4.1,4.9,6.4,-0.30,32.86751945,-97.27491615
TXEl Paso,3.3,3,3.7,6.4,-0.48,31.72018975,-106.2859427
TXEl Paso,3.5,3.1,3.8,6.4,-0.45,31.77467413,-106.2591467
TXEl Paso,3.4,3.2,3.7,6.4,-0.47,31.88588589,-106.5693802
TXFort Worth,7.8,7.4,8.3,6.4,0.22,32.81387683,-97.36290363
TXDenton,1,1,1,6.4,-0.84,33.12988711,-97.09941974
TXDenton,5,4.5,5.6,6.4,-0.22,33.24235111,-97.10742277
TXEl Paso,5.7,5.1,6.2,6.4,-0.11,31.80746248,-106.5192755
TXFort Worth,8.2,7.5,8.8,6.4,0.28,32.70800777,-97.25866263
TXFrisco,3.6,3.2,4.1,6.4,-0.44,33.12749225,-96.83408629
TXFort Worth,6.9,6.5,7.3,6.4,0.08,32.71152274,-97.27008349
TXFort Worth,2.3,2.2,2.5,6.4,-0.64,32.67518792,-97.40505207
TXFort Worth,8,7.1,8.9,6.4,0.25,32.70102338,-97.40039674
TXEl Paso,8.9,8.1,9.7,6.4,0.39,31.68607264,-106.3251476
TXGarland,1,1,1,6.4,-0.84,32.89766181,-96.68851519
TXFort Worth,6.2,5.9,6.7,6.4,-0.03,32.73304882,-97.28178819
TXFort Worth,4.1,3.9,4.3,6.4,-0.36,32.78149826,-97.43416117
TXEl Paso,6.9,6.4,7.4,6.4,0.08,31.91962066,-106.4013578
TXDenton,4.1,3.6,4.7,6.4,-0.36,33.16699228,-97.08561182
TXFort Worth,3.1,3,3.4,6.4,-0.52,32.79298018,-97.19588417
TXFrisco,3,2.7,3.4,6.4,-0.53,33.15975385,-96.87601318
TXGarland,4.9,4.5,5.2,6.4,-0.23,32.8543363,-96.60601623
TXFort Worth,2.5,2.3,2.6,6.4,-0.61,32.91263839,-97.273602
TXFort Worth,2.9,2.6,3.2,6.4,-0.55,32.85018102,-97.30175512
TXEl Paso,3.6,3.3,3.9,6.4,-0.44,31.95867238,-106.4740852
TXDenton,8,7.1,9.2,6.4,0.25,33.31662882,-97.08135242
TXFort Worth,2.4,2.2,2.6,6.4,-0.63,32.96809358,-97.26112259
TXFort Worth,12.2,10.9,13.5,6.4,0.91,32.81666335,-97.44499049
TXFort Worth,6.8,6.3,7.3,6.4,0.06,32.72819192,-97.39657573
TXGarland,6.9,6.4,7.5,6.4,0.08,32.87107081,-96.65646308
TXDenton,4.3,3.8,4.9,6.4,-0.33,33.21693348,-97.15078209
TXEl Paso,5.4,4.9,5.9,6.4,-0.16,31.85272269,-106.5947624
TXFrisco,2.2,2,2.4,6.4,-0.66,33.19840638,-96.80787674
TXFort Worth,7.3,7,7.7,6.4,0.14,32.70675333,-97.32577558
TXFort Worth,5.1,4.7,5.5,6.4,-0.20,32.73139263,-97.47760378
TXFort Worth,8,7.3,8.8,6.4,0.25,32.73536835,-97.33794397
TXEl Paso,9.2,8.2,10.2,6.4,0.44,31.72551705,-106.371159
TXFort Worth,5.4,5.1,5.8,6.4,-0.16,32.63601522,-97.40287864
TXEl Paso,9.4,8.5,10.3,6.4,0.47,31.80048905,-106.4505632
TXFrisco,4.3,3.9,4.8,6.4,-0.33,33.16243311,-96.81205502
TXEl Paso,3.1,2.9,3.3,6.4,-0.52,31.9695767,-106.3760841
TXFrisco,2.6,2.3,2.9,6.4,-0.59,33.16477799,-96.85254316
TXFort Worth,6.4,5.8,7.2,6.4,0.00,32.59236635,-97.30501943
TXFort Worth,5.4,4.9,5.9,6.4,-0.16,32.69572191,-97.34602069
TXFort Worth,6.5,6.1,7,6.4,0.02,32.7311204,-97.47049959
TXFort Worth,6.9,6.4,7.3,6.4,0.08,32.76531034,-97.29723366
TXEl Paso,13.7,12.5,14.8,6.4,1.14,31.75247375,-106.4807791
TXFort Worth,4.7,4.2,5.2,6.4,-0.27,32.8784618,-97.2959316
TXEl Paso,4.9,4.4,5.4,6.4,-0.23,31.85107898,-106.5676048
TXGarland,1.8,1.6,2,6.4,-0.72,32.83630806,-96.6007752
TXFrisco,2.5,2.2,2.7,6.4,-0.61,33.11179965,-96.77985204
TXEl Paso,6,5.5,6.6,6.4,-0.06,31.84752714,-106.5490948
TXEl Paso,6,5.6,6.4,6.4,-0.06,31.90373192,-106.3965237
TXEl Paso,5.7,5.3,6.1,6.4,-0.11,31.92055269,-106.4304192
